date,유의파고 평균,최대파고 최고,최대파고 시간,파주기 평균,파주기 최고,평균풍속,평균 현지기압,평균습도,평균수온,loc
2021-09-25,1.966666667,4.266666667,8.333333333,8.5,10.7,7.066666667,1023.4,74.66666667,24.16666667,동해
2021-09-25,0.8,1.833333333,10.66666667,4.633333333,5.866666667,7.266666667,1020.966667,77.33333333,24.4,서해
2021-09-25,1.4,3.133333333,19.66666667,5.8,7.4,9,1019.666667,79,24.6,남해
2021-09-26,1.266666667,2.7,3.333333333,6.233333333,8.366666667,6.533333333,1020.8,70,24.1,동해
2021-09-26,0.866666667,2.033333333,9.666666667,4.933333333,6,6.733333333,1018.666667,81,24.36666667,서해
2021-09-26,1.433333333,3.133333333,19,5.5,6.033333333,9.4,1018,76,24.33333333,남해
2021-09-27,0.966666667,2,9,5.7,6.633333333,5.266666667,1016.866667,71.33333333,23.93333333,동해
2021-09-27,0.833333333,1.833333333,15,5.133333333,6.066666667,6.733333333,1014.3,82,24.2,서해
2021-09-27,1.4,2.9,12,5.833333333,6.866666667,7.733333333,1014.333333,77.66666667,24.36666667,남해
2021-09-28,0.666666667,1.466666667,3.666666667,5.466666667,6.4,4.133333333,1013.966667,76.66666667,23.83333333,동해
2021-09-28,1.033333333,2.166666667,11,5.933333333,6.833333333,6.066666667,1010.966667,87.66666667,24.13333333,서해
2021-09-28,1.2,2.466666667,2,6.133333333,7.333333333,5.933333333,1012,84,24.16666667,남해
2021-09-29,0.866666667,2.366666667,18,4.7,6,6.5,1008.233333,89.33333333,24.1,동해
2021-09-29,0.833333333,1.866666667,11.33333333,7.033333333,9.133333333,5.3,1008.633333,88,24.03333333,서해
2021-09-29,1.05,2.35,19.5,7.525,10.475,3.325,1008.725,91,24.75,남해
2021-09-30,0.966666667,2.366666667,4.666666667,5.266666667,6.866666667,5.866666667,1008.3,81.66666667,24.2,동해
2021-09-30,0.8,1.6,3.666666667,7,10.43333333,5.033333333,1009.866667,80.33333333,22.50369728,서해
2021-09-30,1.625,3.45,16.5,7.525,11.35,7.6,1007.375,84,24.9,남해
2021-10-01,0.55,1.1,1.75,4.925,5.75,2.625,1008.5,77.25,24.4,동해
2021-10-01,0.65,1.4,3,9.95,11.75,3.2,1010.5,82.5,25,서해
2021-10-01,1.14,2.94,1.4,7.6,10.32,5.22,1009.16,78.2,25.38,남해
2021-10-02,0.775,2.15,12.75,6.025,7.325,4.475,1013,76.5,24.175,동해
2021-10-02,0.45,1.2,3.5,6.2,8,4.5,1014.35,83.5,25,서해
2021-10-02,0.783580686,1.28,3.2,6.52,9.44,3.5,1014.42,79,25.28,남해
2021-10-03,0.875,2.3,18.25,4.875,6.375,7.125,1019.575,83.25,24,동해
2021-10-03,1.2,2.95,21,5.2,6,9.85,1016.75,88.5,24.85,서해
2021-10-03,0.56,1.42,22.2,4.84,7.36,5.4,1019.4,82.8,25.26,남해
2021-10-04,1.3,3.025,12.25,5.3,6.025,8.575,1020.1,84,24.15,동해
2021-10-04,1.75,3.85,5,6.5,7.15,9.8,1018.25,92.5,24.9,서해
2021-10-04,1.24,2.86,10.6,5.1,6.3,6.2,1021.1,79,25.3,남해
2021-10-05,1.275,3,19.25,6.1,8.825,6.225,1020.075,84.5,24.175,동해
2021-10-05,1.1,2.35,1,6.05,6.65,5.35,1020.45,86,25,서해
2021-10-05,0.98,2.16,7.4,5.44,6.62,3.36,1020.68,82.2,25.6,남해
2021-10-06,1.95,4.3,9.25,7.5,8.375,7.675,1020.475,83,24.125,동해
2021-10-06,0.833333333,1.766666667,5.666666667,5.866666667,6.666666667,4.133333333,1018.366667,86.66666667,22.60369728,서해
2021-10-06,0.9,1.76,9,5.7,7.4,5.04,1018.26,79.6,25.46,남해
2021-10-07,1.15,2.8,1.75,6.125,7.1,6.15,1016.5,82.25,23.95,동해
2021-10-07,0.866666667,1.9,18.66666667,5.633333333,6.933333333,5.566666667,1017.066667,84.66666667,24.4,서해
2021-10-07,0.76,1.56,4.4,6.14,7.8,3.48,1016.5,72.6,25.56,남해
2021-10-08,1.175,2.5,21.5,6.725,7.75,5.5,1021.1,82.5,23.925,동해
2021-10-08,0.8,1.8,7,5.233333333,6.366666667,5.8,1019.5,83.33333333,24.13333333,서해
2021-10-08,0.84,2.02,20.6,5.06,6.54,5.9,1018.2,78.8,25.6,남해
2021-10-09,1.425,3,13.25,6,7.45,7.625,1023,84.75,24.175,동해
2021-10-09,0.733333333,1.5,12.33333333,5.166666667,6.6,6.033333333,1020.133333,89.66666667,24.16666667,서해
2021-10-09,1.08,2.34,10.8,5.12,6.94,6.86,1019.76,84.6,25.6,남해
2021-10-10,1.175,2.625,14.5,5.425,6.375,6.95,1016.8,88,24.25,동해
2021-10-10,1.166666667,4.266666667,24,5.9,7.066666667,7.3,1018.466667,89.66666667,24.13333333,서해
2021-10-10,1.24,2.52,16.6,6.24,7.54,4.64,1017.78,87.8,25.84,남해
2021-10-11,1.8,4.425,15.25,6.4,8.45,9.4,1019.975,82,24.125,동해
2021-10-11,1.933333333,4.5,2,6.733333333,7.6,9.766666667,1021.5,66,23.5,서해
2021-10-11,1.88,4.42,13.6,6.74,8.12,6.66,1017.32,85,23.72221837,남해
2021-10-12,1.725,3.7,5.5,6.35,7.825,8.25,1025.45,71,23.75,동해
2021-10-12,1.366666667,2.666666667,5,7.1,8.833333333,7.766666667,1022.833333,74,23.3,서해
2021-10-12,2.029475858,4.29151967,15.69573321,7.323845488,8.437774524,9.41943427,1018.937104,82.25256718,23.57777296,남해
2021-10-13,1.275,2.8,11.25,5.75,6.425,6.825,1024.6,69.25,23.7,동해
2021-10-13,1.233333333,2.6,5.333333333,7.233333333,9.5,5.933333333,1022.466667,83,23.3,서해
2021-10-13,1.879475858,3.96651967,5.195733209,6.973845488,8.937774524,8.84443427,1019.387104,82.25256718,23.35277296,남해
2021-10-14,0.725,1.9,5,5.5,6.475,3.625,1018.775,68.75,23.65,동해
2021-10-14,0.933333333,2.033333333,9.666666667,8.533333333,9.6,3.666666667,1019.866667,84.33333333,21.43703062,서해
2021-10-14,1.375,3.05,5,8.05,8.85,5.6,1018.625,81,24.975,남해
2021-10-15,1.05,3.35,19.5,5.15,7.075,7.25,1016.925,79,23.75,동해
2021-10-15,1.2,2.933333333,22,5.666666667,7.433333333,8.933333333,1018.733333,80.66666667,23,서해
2021-10-15,0.9,2.1,15.75,7.575,8.775,4.675,1016.25,75.25,25.05,남해
2021-10-16,1.625,5.05,20.25,6.375,8.375,8.575,1017.3,72.25,23.55,동해
2021-10-16,3.3,7.266666667,18.66666667,7.566666667,8.9,14.5,1025.366667,64.66666667,22.5,서해
2021-10-16,2.225,5.8,20.25,6.425,8.35,11.675,1019.225,71.5,24.425,남해
2021-10-17,2.725,6.675,5.75,8.05,8.975,9.35,1023.55,63.5,23.15,동해
2021-10-17,2.6,6.166666667,2.666666667,7.233333333,8.333333333,9.933333333,1029,58.66666667,21.66666667,서해
2021-10-17,2.7,5.8,4.5,7.25,8.6,10.575,1024.225,54.25,23.7,남해
2021-10-18,1.025,2.75,3.75,7.125,8.575,3.05,1022.475,54,23.125,동해
2021-10-18,0.733333333,2.066666667,7.333333333,5.6,6.766666667,3.5,1023.433333,58.66666667,21.4,서해
2021-10-18,1.075,2.7,1.5,6.3,7.675,4.425,1022.45,53.25,23.6,남해
2021-10-19,1.6,6.825,22.25,6.4,9.85,8.475,1016.625,62,23,동해
2021-10-19,1.533333333,4.333333333,20.33333333,5.966666667,7.533333333,9.7,1021.833333,62,21.03333333,서해
2021-10-19,1,2.85,21,5.275,7.2,8.1,1019.6,57.75,23.05,남해
2021-10-20,3.05,6.35,2.75,9.3,10.775,8,1020.15,59.75,22.825,동해
2021-10-20,1.366666667,3.6,1.333333333,6.266666667,7.5,6.666666667,1022.533333,57.66666667,20.46666667,서해
2021-10-20,1.325,3.125,5.5,6.7,8.1,5.8,1020.325,56.5,22.575,남해
2021-10-21,2.4,4.95,5.75,10.025,10.825,5.9,1019.025,63,22.75,동해
2021-10-21,0.8,1.733333333,14.33333333,5.3,6.5,6.166666667,1021.1,53.66666667,20.23333333,서해
2021-10-21,1.075,2.45,14.5,6.85,7.425,6.725,1018.525,61.5,22.5,남해
2021-10-22,1.75,3.775,9.5,7.775,9.45,8.35,1019.775,71,22.45,동해
2021-10-22,1.3,3,19.33333333,5.466666667,6.9,8.633333333,1024.333333,52,20.06666667,서해
2021-10-22,1.55,3.3,13.25,6.425,7.45,9.925,1021.3,53,22.3,남해
2021-10-23,1.4,2.975,2.75,6.4,7.3,4.75,1026.975,52,22.025,동해
2021-10-23,0.8,2.133333333,1.333333333,5.566666667,6.533333333,3.866666667,1028.666667,50.33333333,19.86666667,서해
2021-10-23,1.375,3.425,8.25,6.525,7.475,7.2,1026.4,55.75,22.1,남해
2021-10-24,0.75,1.75,4.75,6.25,7.075,3.55,1025.375,49.75,21.9,동해
2021-10-24,0.3,0.733333333,6,5.233333333,6.4,2.766666667,1026.6,56.33333333,19.83333333,서해
2021-10-24,0.975,2.1,2,5.525,6.95,6.525,1024.425,61.75,22.15,남해
2021-10-25,0.425,0.975,2.25,4.775,6.75,2.7,1021.375,53.25,21.825,동해
2021-10-25,0.945268954,0.533333333,2.333333333,5.466666667,7.233333333,2.933333333,1023.633333,58.66666667,19.96666667,서해
2021-10-25,0.75,1.675,5.75,4.85,5.525,5.4,1021.275,60.25,21.925,남해
2021-10-26,0.4,0.925,14.5,4.525,5.625,2.675,1018.525,52.5,21.95,동해
2021-10-26,0.3,0.8,9.666666667,5.766666667,7.5,2.633333333,1021.1,63,19.76666667,서해
2021-10-26,0.625,1.5,6.5,5.325,7.075,3.775,1019.875,57.75,21.25,남해
2021-10-27,0.9,2.35,16,5.05,7.2,5.15,1016.8,56,21.875,동해
2021-10-27,1.033333333,2.533333333,19,5.533333333,7.1,7.966666667,1021.7,59.66666667,19.5,서해
2021-10-27,0.675,1.7,21,4.925,7.1,6.525,1019.65,62,21.175,남해
2021-10-28,1.275,2.9,15,6.25,7.8,7.1,1021.85,56,21.875,동해
2021-10-28,0.9,2.1,2.666666667,5.566666667,6.3,5.8,1023.866667,58.66666667,19.3,서해
2021-10-28,1.1,2.6,17.25,5.375,6.45,6.925,1021.5,61,21.25,남해
2021-10-29,1.25,2.85,4.75,6.325,7.525,5.85,1025.75,54,21.7,동해
2021-10-29,0.533333333,1.2,6,5.4,6.466666667,3.866666667,1023.833333,67,19.26666667,서해
2021-10-29,1.4,2.95,12,5.95,6.825,8.225,1022.55,65,21.425,남해
2021-10-30,0.925,2.025,13.75,8.75,12.175,2.875,1023.95,57.5,21.475,동해
2021-10-30,0.566666667,1.266666667,7.333333333,5.133333333,6.566666667,3.633333333,1023.4,75,19.5,서해
2021-10-30,1.05,2.475,2.75,5.95,7.725,5.9,1022.5,66.75,21.225,남해
2021-10-31,0.65,1.575,3.25,8.05,9.1,2.1,1022.95,60,21.2,동해
2021-10-31,0.366666667,0.8,8,6.1,7.233333333,2.266666667,1024.433333,72.33333333,19.6,서해
2021-10-31,0.725,1.575,5.5,6.45,7.9,4.95,1023.25,65,21.375,남해
2021-11-01,0.75,1.925,21.5,4.725,7.075,6,1021.075,60.75,21.25,동해
2021-11-01,0.766666667,1.966666667,23,5.3,6.7,6.633333333,1025.233333,71,19.3,서해
2021-11-01,0.65,1.7,20,5.125,7.125,5.975,1023.125,65.5,21.05,남해
2021-11-02,1.725,3.95,22.25,7.175,8.925,7.5,1019.025,68.5,21.525,동해
2021-11-02,0.9,1.833333333,2.333333333,5.366666667,5.9,6.333333333,1023.8,61.66666667,19.03333333,서해
2021-11-02,0.9,1.825,6.75,4.8,5.575,6.725,1021.475,59.25,20.65,남해
2021-11-03,1.525,3.6,4.75,7.85,8.825,5.1,1017.575,67.25,21.55,동해
2021-11-03,0.533333333,1.4,2,5,6.333333333,3.8,1020.7,66.66666667,19,서해
2021-11-03,0.825,1.8,11.75,5.725,7.05,5.775,1019.425,60.25,20.75,남해
2021-11-04,1,2.1,9.5,7.025,7.95,4.25,1018.3,59.5,21.3,동해
2021-11-04,0.433333333,1.033333333,2,5.266666667,6.6,3.133333333,1020.033333,72.66666667,18.9,서해
2021-11-04,0.575,1.5,3,6.05,7.175,3.95,1019.7,62.75,20.775,남해
2021-11-05,0.675,1.4,2,6.075,7.05,3.025,1021.05,55.75,21.35,동해
2021-11-05,0.533333333,1.333333333,14.66666667,4.466666667,5.866666667,6,1019.2,71.66666667,18.86666667,서해
2021-11-05,0.58,1.68,22.8,4.64,6.38,5.935547416,1018.64,62.6,20.04221837,남해
2021-11-06,0.675,1.7,22.25,5.425,6.6,5.15,1021.175,62,21.3,동해
2021-11-06,1.033333333,2.266666667,14.33333333,5.433333333,7.966666667,7.133333333,1019.133333,72.66666667,18.96666667,서해
2021-11-06,1.64,3.86,14,5.66,6.76,10.26,1016.52,66.6,20.78,남해
2021-11-07,1.125,2.8,22,5.4,7.95,7.125,1021.375,66,21.1,동해
2021-11-07,1.066666667,2.566666667,17.33333333,6.333333333,7.866666667,7.366666667,1017.7,75.33333333,18.86666667,서해
2021-11-07,1.76,3.74,11.4,6.52,7.52,8.78,1017.32,69.6,20.62,남해
2021-11-08,2.325,5.85,15.5,6.8,7.925,10.925,1009.75,73.75,21,동해
2021-11-08,2.672634477,5.688692893,10.59431095,7.331793985,8.483699366,11.55924569,1017.349472,71.67008957,18.73703062,서해
2021-11-08,2.74,6.24,14.8,6.66,8.26,12,1015.22,70.6,20.46,남해
2021-11-09,1.675,3.55,7.75,6.4,8.025,8.05,1008.55,58,20.65,동해
2021-11-09,2.75,5.75,17.5,7.4,8.25,12.7,1015.85,59,18.65,서해
2021-11-09,2.103580686,4.553215736,14.55658657,5.719076391,7.090219619,10.15554742,1015.06,59.2,19.86,남해
2021-11-10,2.15,4.575,19.25,6.375,7.65,11.225,1003.925,60,20.075,동해
2021-11-10,2.6,5.35,3,7.25,7.95,12.15,1013,57.5,18.35,서해
2021-11-10,2.129475858,4.29151967,13.94573321,6.273845488,7.137774524,10.59443427,1011.725,58.25,19.25,남해
2021-11-11,2.3,4.475,6,7.55,8.825,9.7,1007.65,53,19.55,동해
2021-11-11,2.05,4.25,3.5,6.85,7.55,10.4,1015.65,58.5,18.1,서해
2021-11-11,1.925,3.95,11,6.025,7.3,10.225,1014.125,60.75,18.95,남해
2021-11-12,1.725,3.775,4.5,7,7.775,7.35,1013.625,50.75,19.1,동해
2021-11-12,2.15,4.8,1.5,7.15,8.05,9.4,1020.45,52,17.9,서해
2021-11-12,1.75,3.75,2.75,5.95,6.45,9.3,1019.25,56.75,18.725,남해
2021-11-13,0.95,2.25,2.75,5.95,7.6,4.725,1016.775,53,18.85,동해
2021-11-13,0.8,1.95,1.5,5.5,6.4,5.85,1019.8,55,17.55,서해
2021-11-13,0.95,2.525,3.75,5.35,6.575,6.05,1020.325,54.75,18.35,남해
2021-11-14,0.9,2,12,4.825,5.95,6.05,1016.95,56.25,18.875,동해
2021-11-14,0.7,1.55,9.5,5.1,5.7,5.6,1019.85,59,17.3,서해
2021-11-14,0.65,1.75,13,4.7,5.4,5.7,1020.05,55.5,19.075,남해
2021-11-15,0.85,1.875,9.25,5.375,6.875,4.1,1020.125,54,18.725,동해
2021-11-15,0.35,0.9,1,5.65,6.4,1.75,1022.4,62,17.3,서해
2021-11-15,0.42,1.2,1.4,4.68,5.88,3.3,1021.8,56.4,18.28,남해
2021-11-16,0.875,1.85,7.25,6.1,7.6,4.8,1022,53.25,19.4,동해
2021-11-16,0.3,0.85,12.5,6.35,7.5,2.9,1025,65.5,17.1,서해
2021-11-16,0.563580686,1.493215736,17.55658657,4.979076391,7.210219619,5.215547416,1021.869683,59.80205374,18.10221837,남해
2021-11-17,0.8,1.725,14.5,5.475,6.25,3.825,1021.8,50.5,19.25,동해
2021-11-17,0.758951716,0.75,7,6.35,7.25,2.7,1024.5,68.5,17.25,서해
2021-11-17,0.683580686,1.653215736,14.15658657,4.479076391,5.450219619,5.275547416,1021.689683,58.00205374,18.26221837,남해
2021-11-18,0.75,1.975,18.25,4.75,5.95,6.075,1017.1,54.75,18.65,동해
2021-11-18,0.908951716,1.15,17.5,6.5,7.3,5.3,1019.5,74,17.2,서해
2021-11-18,0.603580686,1.16,1.8,6.42,8.22,3.2,1019.66,54.6,18.44,남해
2021-11-19,0.75,1.875,8.75,4.35,5.525,5.275,1016.575,61.25,18.675,동해
2021-11-19,0.939301144,1.533333333,4,6.4,7.166666667,3.933333333,1018.766667,79.66666667,16.46666667,서해
2021-11-19,0.48,1.22,16.4,6.22,8.48,4.3,1018.34,65.4,18.1,남해
2021-11-20,1.275,2.825,10.5,6,8.175,6.675,1019.8,72,18.625,동해
2021-11-20,0.566666667,1.466666667,7.666666667,6.2,7.7,3.733333333,1020.833333,71.66666667,16.33333333,서해
2021-11-20,0.64,1.5,13,5.56,7.56,4.98,1019.5,71.2,17.78,남해
2021-11-21,0.925,2.175,12.75,5.425,7.2,4.625,1016.15,72,18.8,동해
2021-11-21,0.566666667,3.266666667,23.66666667,6.133333333,8.1,4.566666667,1017.333333,77.33333333,16.26666667,서해
2021-11-21,0.6,1.54,8.2,6.38,7.78,3.78,1016.36,77.4,17.94,남해
2021-11-22,2.275,5.5,18.75,6.575,8.7,10.975,1009.55,57.5,18.6,동해
2021-11-22,2.672634477,5.488692893,8.927644279,7.331793985,8.317032699,10.99257903,1019.616138,64.33675624,17.27036395,서해
2021-11-22,2.58,6.12,13.8,6.62,7.84,12.62,1016.76,62.8,17.8,남해
2021-11-23,2.875,5.85,17,8.1,9.05,11.225,1012.475,54,18.225,동해
2021-11-23,2.2,5.15,1.5,7.05,7.95,10,1022.5,57.5,16.55,서해
2021-11-23,2.1,4.26,10.6,6.44,7.44,10.48,1020.14,60.2,17.5,남해
2021-11-24,2.675,6.125,5.25,8.075,9.025,10.525,1014.475,55,18.125,동해
2021-11-24,1.4,3,3,6.05,6.75,9,1019.95,55.5,16.2,서해
2021-11-24,1.44,3.18,5.4,6.06,6.86,8.12,1020.68,55.2,17.58,남해
2021-11-25,1.8,3.725,12.25,6.425,7.55,8.675,1015.225,51.75,17.825,동해
2021-11-25,1.1,3.05,3,5.95,6.55,5.75,1020.35,55,16.2,서해
2021-11-25,1.08,2.54,8.6,5.46,6.06,6.88,1020.04,55.4,17.64,남해
2021-11-26,1.875,4.1,15.75,6.75,7.65,9.325,1022.4,51.5,17.725,동해
2021-11-26,0.45,1.25,12.5,5.5,6.25,3.9,1027.55,57,16.1,서해
2021-11-26,0.72,1.92,15,4.84,6.12,5.92,1025.76,55,17.62,남해
2021-11-27,1.75,3.525,12.75,7.425,8.675,6.25,1032.3,53.25,17.3,동해
2021-11-27,0.905967811,2.088692893,9.594310945,5.598460651,6.450366032,5.859245693,1028.249472,68.00342291,16.67036395,서해
2021-11-27,0.88,2,15.8,5.14,6.12,6.76,1032.12,56.6,17.44,남해
2021-11-28,1.2,2.75,1.75,8.225,11.275,4.6,1032.225,52.75,17.2,동해
2021-11-28,0.4,1.033333333,2.333333333,4.7,5.6,4.066666667,1032.8,67,14.96666667,서해
2021-11-28,0.92,2,11.4,5.64,6.6,5.82,1031.82,61.4,17.26,남해
2021-11-29,0.95,2.275,12.25,6.75,9.525,5.025,1024.9,47.25,17.35,동해
2021-11-29,0.733333333,1.766666667,20,5.066666667,6.533333333,6.466666667,1024.933333,80,14.93333333,서해
2021-11-29,0.84,1.84,12.8,7.06,8.54,4.74,1025.64,69.2,17.26,남해
2021-11-30,2.1,6.35,19.75,6.125,8.775,11.7,1008.7,68.75,17.35,동해
2021-11-30,2.8,7.933333333,20.33333333,7.166666667,9.5,13.16666667,1015.666667,76.66666667,14.96666667,서해
2021-11-30,2.42,7.1,21.6,6.72,8.76,11.96,1015.14,73.4,17.4,남해
2021-12-01,3.8,7.825,16.75,8.925,10.725,12.425,1013.65,57.5,16.95,동해
2021-12-01,3.3,7.3,2,8.433333333,9.566666667,11.23333333,1023.866667,62,14.46666667,서해
2021-12-01,3.12,6.54,3.2,7.5,8.6,12.78,1021.86,62,17.12,남해
2021-12-02,2.175,5.7,1.5,8.35,9.7,6.275,1016.8,51.75,16.875,동해
2021-12-02,1.533333333,3.733333333,16.33333333,6.5,7.766666667,7.633333333,1021,62.00342291,14.26666667,서해
2021-12-02,1.38,3.42,4.6,6.88,9.04,7.08,1021.3,58.4,17.3,남해
2021-12-03,1.775,4.1,17.25,5.925,7.3,9.575,1014.325,55.75,16.925,동해
2021-12-03,1.55,3.3,4,6.35,7,8.55,1022.25,55,15.05,서해
2021-12-03,1.52,3.66,21,5.62,6.98,9.78,1020.04,55,17.28,남해
2021-12-04,2.15,4.975,7,7.275,8.775,9.3,1022.7,56.5,16.75,동해
2021-12-04,1.066666667,2.566666667,2.666666667,5.9,7.1,6.366666667,1027.3,64.33333333,13.93333333,서해
2021-12-04,1.22,3.12,2.2,5.68,7.22,7.1,1026.38,56.6,17.18,남해
2021-12-05,1.225,2.875,3,7.375,8.725,4.125,1028.525,64.25,16.625,동해
2021-12-05,0.533333333,1.5,3,5.833333333,6.633333333,2.933333333,1029.133333,63.00342291,14,서해
2021-12-05,0.8,2.02,6.8,5.94,8.32,5.06,1027.5,63.2,17.1,남해
2021-12-06,0.7,1.525,2.75,5.425,7.075,3.35,1025.4,59,16.7,동해
2021-12-06,0.3,0.9,3,6.666666667,8.633333333,1.966666667,1027.033333,68.33675624,13.96666667,서해
2021-12-06,0.56,1.48,6.8,6.02,8.18,4.48,1025.4,68.8,17.16,남해
2021-12-07,1.425,4.25,17.25,5.975,8.075,8.4,1026.65,65.25,16.725,동해
2021-12-07,0.7,1.866666667,16.66666667,5.3,6.9,6.533333333,1030,74,13.73333333,서해
2021-12-07,1.08,2.6,17.6,4.9,6.14,8.64,1026.58,61.2,17.06,남해
2021-12-08,1.575,3.725,3.25,6.65,7.7,7.225,1031.2,62.75,16.75,동해
2021-12-08,0.633333333,1.633333333,1.666666667,5.3,6.766666667,4.533333333,1032,72.33333333,13.73333333,서해
2021-12-08,1.3,2.74,11.8,6.28,7.48,6.68,1030,60.4,16.94,남해
2021-12-09,1.025,2.25,4.75,7.475,8.025,3.75,1029.525,65.75,16.625,동해
2021-12-09,0.533333333,1.433333333,20.33333333,5.266666667,7.033333333,5.333333333,1027.4,77.66666667,13.7,서해
2021-12-09,1.16,2.46,4.8,6.14,7.58,5.84,1027.26,67,17.14,남해
2021-12-10,0.675,1.65,8,6.45,7.6,3.8,1023.55,65.5,16.875,동해
2021-12-10,0.666666667,1.6,16,5.133333333,6.066666667,5.866666667,1025.6,75.66666667,13.7,서해
2021-12-10,0.72,1.84,6.6,5.86,8.08,5.44,1025.12,70.8,17.36,남해
2021-12-11,0.625,1.55,5.25,4.875,6.4,4.075,1023.125,68.75,16.925,동해
2021-12-11,0.5,1.366666667,4.333333333,5.466666667,6.466666667,4,1026.633333,70.66666667,13.66666667,서해
2021-12-11,0.68,1.66,10.4,5.18,6.32,4.98,1025.44,67.8,17.04,남해
2021-12-12,1.65,4.525,18.5,6.05,8.05,9.3,1019.1,55.25,16.675,동해
2021-12-12,1.766666667,4.833333333,17,6.1,7.933333333,10.4,1027.9,64,13.46666667,서해
2021-12-12,1.48,4.52,20.2,5.36,6.86,10.34,1024.6,65.4,16.92,남해
2021-12-13,2.075,4.875,5.75,8.15,9.025,5,1023.1,54,16.525,동해
2021-12-13,1.4,3.633333333,4.666666667,6.7,7.833333333,5.466666667,1028.866667,59.33333333,12.93333333,서해
2021-12-13,1.8,4.48,3.2,6.78,8.24,8.44,1026.5,57.8,16.92,남해
2021-12-14,1.125,2.55,16.25,6.675,8.8,5.525,1019.275,55.25,16.55,동해
2021-12-14,0.766666667,2.4,22,5.633333333,6.933333333,5.866666667,1021.566667,63.66666667,12.86666667,서해
2021-12-14,0.74,2.02,6.2,6.18,7.86,4.42,1023.42,58.2,16.88,남해
2021-12-15,1.3,2.9,14.25,5.6,7.7,8.125,1019.3,62.5,16.8,동해
2021-12-15,0.933333333,2.3,4.333333333,5.933333333,6.766666667,4.333333333,1020.266667,70.66666667,12.83333333,서해
2021-12-15,0.5,1.34,7,5.9,8.72,3.2,1021.68,70,16.72,남해
2021-12-16,0.875,2.075,8.25,5.2,7.15,4.625,1016.15,56.5,16.75,동해
2021-12-16,0.6,2.966666667,24,5.633333333,6.9,5.166666667,1019.566667,69.33333333,12.93333333,서해
2021-12-16,0.78,2.24,23.2,5.2,7.38,6.88,1017.78,79,16.5,남해
2021-12-17,2.95,7.475,19.5,7.325,10.375,12.875,1014.4,63,16.35,동해
2021-12-17,3.266666667,6.766666667,17,7.7,8.9,14.33333333,1024.766667,73,12.8,서해
2021-12-17,2.96,6.86,18,6.74,8.26,14.36,1022.62,65.2,16.64,남해
2021-12-18,2.675,6.75,1.5,8.85,10.075,8.775,1021.775,62.25,16.175,동해
2021-12-18,1.966666667,5.166666667,8.333333333,7.2,9.033333333,8.566666667,1025.566667,62,12.56666667,서해
2021-12-18,2.06,5.98,1.6,7.44,8.78,8.68,1026.88,60.2,16.3,남해
2021-12-19,2.1,4.375,7.5,6.85,8.6,9.575,1018.35,54.75,16.05,동해
2021-12-19,1.7,4.033333333,2,6.6,7.733333333,8.266666667,1022.8,51,12.43333333,서해
2021-12-19,1.56,3.48,8.4,5.94,7.16,8.78,1023.98,55.4,16.32,남해
2021-12-20,1.625,3.675,9.25,6.025,7.975,9.45,1016.15,58,16.075,동해
2021-12-20,1.533333333,3.033333333,14.33333333,6.066666667,6.6,8.266666667,1017.366667,65.33333333,12.43333333,서해
2021-12-20,0.94,2.4,15.8,5.54,6.9,6.64,1020.86,54.4,16.14,남해
2021-12-21,1.3,2.875,7.5,5.375,6.075,7.8,1014.15,57.25,16.1,동해
2021-12-21,1.066666667,2.633333333,2.333333333,5.833333333,6.733333333,6.366666667,1016.9,64.66666667,12.4,서해
2021-12-21,0.92,2.18,3.4,5.3,6.08,6.42,1017.96,60.4,16.1,남해
2021-12-22,1.875,4.45,14.5,7.225,8.875,7.6,1020.775,71.5,15.6,동해
2021-12-22,0.866666667,2.233333333,3,5.733333333,6.7,4.566666667,1023.1,60,12.36666667,서해
2021-12-22,0.74,1.78,8.4,5.02,6.6,5.3,1020.88,52.4,16.12,남해
2021-12-23,1.65,3.575,17.25,8.225,11.65,5.425,1022.375,59,15.075,동해
2021-12-23,0.366666667,1.033333333,5.333333333,5.7,7.1,3.2,1023.533333,59,12.3,서해
2021-12-23,0.6,1.58,3.6,5.86,7.06,3.78,1022.44,51,16.48,남해
2021-12-24,1.875,5.125,18,8.7,10.925,5.575,1018.6,66.5,14.825,동해
2021-12-24,1.9,6.233333333,21.33333333,6.366666667,8.733333333,10.5,1022.182805,73.66666667,12.13333333,서해
2021-12-24,1.18,5.22,23.2,6.36,8.64,8.64,1019.9,67,16.18,남해
2021-12-25,3.55,7.275,11.5,9.4,10.425,12,1021.65,78.75,15.1,동해
2021-12-25,3.9,7.75,12,8.9,9.75,14.05,1034.9,76,13.05,서해
2021-12-25,3.24,6.32,10.8,7.28,7.76,13.82,1028.62,69.8,15.82,남해
2021-12-26,3.175,6.575,8.75,9.05,10.45,11.875,1026.075,70.75,14.9,동해
2021-12-26,2.8,5.4,2.5,7.9,8.65,12,1035.95,74,12.85,서해
2021-12-26,2.64,5.42,5.2,6.9,8,11.86,1032.22,69,15.62,남해
2021-12-27,2.625,5.15,2.25,8.95,10.925,9.875,1025.1,62.75,14.775,동해
2021-12-27,1.666666667,4.433333333,6.333333333,6.7,7.7,7.666666667,1027.749472,67.66666667,11,서해
2021-12-27,1.88,4.52,8.6,6.6,8.56,9.3,1031.02,63.6,15.7,남해
2021-12-28,1.65,4.1,2.5,8.35,9.4,4.9,1024.925,54.75,14.775,동해
