Date,Open,High,Low,Adj Close,Volume,Close
2019-10-25,5.0025,5.13451,4.99475,5.089601,423091520,5.1135
2019-10-28,5.1575,5.2225,5.12792,5.145589,330791640,5.16975
2019-10-29,5.15575,5.16225,5.0535,5.049292,211236800,5.073
2019-10-30,5.1,5.10575,5.0065,5.051283,205961520,5.075
2019-10-31,5.054,5.075,4.94525,5.002013,209732600,5.0255
2019-11-01,4.99,5.09725,4.964812,5.041079,283638240,5.06475
2019-11-04,5.14625,5.275,5.123007,5.237906,376716200,5.2625
2019-11-05,5.26225,5.2885,5.192,5.215759,300868480,5.24025
2019-11-06,5.216,5.24175,5.10275,5.166491,269013400,5.19075
2019-11-07,5.27765,5.2925,5.1635,5.184158,280339920,5.2085
2019-11-08,5.1915,5.22625,5.15375,5.170223,189407480,5.1945
2019-11-11,5.19375,5.22775,5.107002,5.180176,243789440,5.2045
2019-11-12,5.243,5.2965,5.20775,5.215759,283838840,5.24025
2019-11-13,5.20875,5.2365,5.1475,5.189881,302364960,5.21425
2019-11-14,5.22325,5.247,5.1629,5.220238,527006840,5.24475
2019-11-15,5.2425,5.294497,5.015942,5.080894,1054216360,5.10475
2019-11-18,5.09725,5.33375,5.09425,5.282198,575318520,5.307
2019-11-19,5.2758,5.2995,5.14125,5.175449,415380240,5.19975
2019-11-20,5.17675,5.36375,5.164107,5.254826,473017520,5.2795
2019-11-21,5.275,5.331,5.23275,5.229942,288389200,5.2545
2019-11-22,5.27725,5.324082,5.2485,5.24761,224098800,5.27225
2019-11-25,5.401,5.53525,5.388,5.504405,507347440,5.53025
2019-11-26,5.5125,5.517242,5.4185,5.399647,385680920,5.425
2019-11-27,5.46675,5.50125,5.4295,5.434507,216428720,5.456
2019-11-29,5.425,5.4535,5.3945,5.397156,141556960,5.4185
2019-12-02,5.4115,5.425,5.216,5.210643,373869680,5.23125
2019-12-03,5.04675,5.1955,5.00925,5.171051,474146120,5.1915
2019-12-04,5.2755,5.298,5.20675,5.214876,273618360,5.2355
2019-12-05,5.2575,5.27325,5.187707,5.197945,185137760,5.2185
2019-12-06,5.288,5.33725,5.278,5.283355,232418280,5.30425
2019-12-09,5.28125,5.35925,5.2725,5.283355,215132800,5.30425
2019-12-10,5.3345,5.4015,5.2815,5.328427,256689120,5.3495
2019-12-11,5.36,5.439,5.3575,5.412097,234009880,5.4335
2019-12-12,5.4045,5.62,5.3955,5.579684,406083360,5.60175
2019-12-13,5.60475,5.7245,5.5455,5.577691,454967320,5.59975
2019-12-16,5.6475,5.701605,5.61925,5.606578,321307360,5.62875
2019-12-17,5.6475,5.73,5.638,5.684769,323263920,5.70725
2019-12-18,5.74225,5.7985,5.73375,5.715147,344278760,5.73775
2019-12-19,5.7725,5.9,5.7675,5.863313,453106960,5.8865
2019-12-20,5.95325,6.00975,5.933875,5.960678,603384280,5.98425
2019-12-23,6.013,6.04525,5.95975,5.946981,355392600,5.9705
2019-12-24,5.955,5.98275,5.9205,5.942,138863880,5.9655
2019-12-26,5.969,6.008,5.95,5.956195,183218040,5.97975
2019-12-27,5.995,6.0085,5.89525,5.898425,254810040,5.92175
2019-12-30,5.89975,5.905,5.7765,5.785121,258247120,5.808
2019-12-31,5.7725,5.891875,5.75325,5.859328,231211320,5.8825
2020-01-02,5.96875,5.99775,5.918,5.974124,237678760,5.99775
2020-01-03,5.8775,5.94575,5.8525,5.878503,205772320,5.90175
2020-01-06,5.808,5.93175,5.78175,5.903155,262912480,5.9265
2020-01-07,5.955,6.04425,5.90975,5.974621,309463760,5.99825
2020-01-08,5.994,6.051,5.953725,5.985827,277240680,6.0095
2020-01-09,6.09625,6.148242,6.021375,6.051568,255442120,6.0755
2020-01-10,6.18325,6.21375,6.09375,6.08394,316462400,6.108
2020-01-13,6.1915,6.32471,6.16875,6.274686,320338040,6.2995
2020-01-14,6.2565,6.282,6.16875,6.157649,359579320,6.182
2020-01-15,6.19475,6.217227,6.11325,6.115067,263105440,6.13925
2020-01-16,6.193,6.22925,6.169375,6.198735,284191640,6.22325
2020-01-17,6.2425,6.25,6.18425,6.20745,253790560,6.232
2020-01-21,6.195125,6.23225,6.164257,6.174083,217917000,6.1985
2020-01-22,6.244,6.33975,6.225,6.226625,239238680,6.25125
2020-01-23,6.293,6.33,6.20375,6.296597,244514440,6.3215
2020-01-24,6.4375,6.4875,6.2075,6.237333,373513560,6.262
2020-01-27,5.956,6.05625,5.80575,5.981346,470534160,6.005
2020-01-28,6.07125,6.23175,6.017857,6.17483,310976040,6.19925
2020-01-29,6.18475,6.221,6.0985,6.114319,259451160,6.1385
2020-01-30,6.04025,6.15875,5.985,6.121043,290503600,6.14525
2020-01-31,6.09925,6.11125,5.86875,5.887467,370419720,5.91075
2020-02-03,5.8925,6.027777,5.88625,5.984584,255928200,6.00825
2020-02-04,6.15075,6.1975,6.1005,6.153912,271543560,6.17825
2020-02-05,6.29975,6.31,6.18525,6.244306,208220080,6.269
2020-02-06,6.3035,6.35625,6.222,6.331088,218282040,6.356125
2020-02-07,6.316,6.33825,6.2643,6.264974,189752120,6.28975
2020-02-10,6.3125,6.575,6.3075,6.548353,529607760,6.57425
2020-02-11,6.683,6.8125,6.62075,6.670869,638556880,6.69725
2020-02-12,6.75025,6.82,6.711185,6.786659,374644720,6.8135
2020-02-13,6.75525,6.837,6.72775,6.742834,528015360,6.7695
2020-02-14,7.1815,7.37425,7.15,7.216212,1041923720,7.24475
2020-02-18,7.141087,7.43275,7.1215,7.385043,621881000,7.41425
2020-02-19,7.53725,7.88525,7.53714,7.836508,694331240,7.8675
2020-02-20,7.819125,7.908,7.40875,7.6871,810050360,7.7175
2020-02-21,7.60475,7.63,7.2665,7.32279,769293240,7.35175
2020-02-24,6.75475,7.046807,6.7,6.805087,856914920,6.832
2020-02-25,6.907587,6.96975,6.449,6.525444,1055497680,6.55125
2020-02-26,6.5515,6.88625,6.55,6.664892,749661440,6.69125
2020-02-27,6.3725,6.675,6.22225,6.293887,906414920,6.315
2020-02-28,6.061375,6.8115,6.04475,6.729176,1134675280,6.75175
2020-03-02,6.9225,6.93975,6.525,6.887645,890745560,6.91075
2020-03-03,6.966662,7.02675,6.561502,6.625026,652793120,6.64725
2020-03-04,6.755,7.12225,6.68,7.08897,597407360,7.11275
2020-03-05,6.9125,7.08,6.7875,6.809406,540327480,6.83225
2020-03-06,6.652,6.70975,6.45,6.628764,515412280,6.651
2020-03-09,5.9975,6.485,5.9545,6.115484,614158400,6.136
2020-03-10,6.4135,6.527,6.14975,6.505177,580648720,6.527
2020-03-11,6.386375,6.415,6.06425,6.14115,502067720,6.16175
2020-03-12,5.6365,5.902975,5.395,5.389669,816541400,5.40775
2020-03-13,5.7625,6.0255,5.49025,6.000869,634837720,6.021
2020-03-16,5.31025,5.6525,4.85,4.893583,726972120,4.91
2020-03-17,5.02275,5.5215,4.775,5.413589,833631960,5.43175
2020-03-18,5.002375,5.2485,4.517017,5.053547,874266280,5.0705
2020-03-19,5.049,5.41825,4.83475,5.306449,765513880,5.32425
2020-03-20,5.475,5.758,5.12825,5.126553,804634160,5.14375
2020-03-23,5.14275,5.412,4.963,5.299472,643874640,5.31725
2020-03-24,5.725,6.3165,5.70125,6.208673,1101643800,6.2295
2020-03-25,6.345,6.5455,6.0915,6.11997,793430680,6.1405
2020-03-26,6.3485,6.5555,6.25,6.409499,697587680,6.431
2020-03-27,6.25,6.577942,6.217,6.297126,638829760,6.31825
2020-03-30,6.384,6.649,6.33975,6.61755,602250120,6.63975
2020-03-31,6.68,6.884997,6.44375,6.567967,949960560,6.59
2020-04-01,6.39125,6.53825,6.032,6.056433,656913120,6.07675
2020-04-02,6.106,6.4,6.05775,6.365396,675764520,6.38675
2020-04-03,6.349,6.39075,5.95975,6.077363,663213840,6.09775
2020-04-06,6.381,6.747,6.32325,6.687566,727882480,6.71
2020-04-07,6.9325,6.95625,6.4325,6.4541,784521880,6.47575
2020-04-08,6.58525,6.69875,6.515,6.651436,542444520,6.67375
2020-04-09,6.8,6.823,6.5105,6.551772,526247800,6.57375
2020-04-13,6.51375,6.755,6.425,6.723694,398407280,6.74625
2020-04-14,6.875,7.133,6.847232,7.075017,530946680,7.09875
2020-04-15,6.93,7.104177,6.8845,6.997527,366148840,7.021
2020-04-16,7.177,7.475,7.16375,7.342868,745620400,7.3675
2020-04-17,7.45,7.4715,7.1735,7.283566,539121960,7.308
2020-04-20,7.181,7.3375,7.13175,7.152257,449388200,7.17625
2020-04-21,7.05775,7.11925,6.67775,6.715223,735159840,6.73775
2020-04-22,6.93075,7.19675,6.885,7.129833,484729120,7.15375
2020-04-23,7.196,7.328437,7.075,7.076511,424159520,7.10025
2020-04-24,7.09,7.24175,7.015,7.215545,352645480,7.23975
2020-04-27,7.37475,7.5875,7.35,7.40217,479387960,7.427
2020-04-28,7.575,7.605,7.2785,7.259646,442904120,7.284
2020-04-29,7.41925,7.5145,7.34375,7.436553,379161880,7.4615
2020-04-30,7.407315,7.4615,7.293,7.28257,375917720,7.307
2020-05-01,7.10875,7.2225,7.02108,7.045864,342097800,7.0695
2020-05-04,7.022,7.296,7.022,7.257779,317555200,7.282125
2020-05-05,7.38675,7.50675,7.28225,7.318948,368895640,7.3435
2020-05-06,7.42325,7.55,7.38525,7.419859,323465560,7.44475
2020-05-07,7.5845,7.68525,7.533075,7.596267,373730520,7.62175
2020-05-08,7.69375,7.81875,7.65975,7.786381,339907120,7.8125
2020-05-11,7.8075,8.1125,7.77875,8.038535,469060160,8.0655
2020-05-12,8.1235,8.1725,7.79275,7.776413,493059280,7.8025
2020-05-13,7.9175,8.0785,7.59475,7.753989,625850080,7.78
2020-05-14,7.841625,8.036,7.6875,8.003652,602312360,8.0305
2020-05-15,7.88975,8.5005,7.874,8.462362,987661720,8.49075
2020-05-18,8.7605,8.9165,8.680502,8.720995,776403440,8.75025
2020-05-19,8.79025,9.0875,8.76275,8.776058,717321960,8.8055
2020-05-20,8.991,9.043,8.88875,8.94001,587536200,8.97
2020-05-21,9.0515,9.052405,8.7375,8.745912,761069640,8.77525
2020-05-22,8.82525,9.093,8.71325,8.996072,1038765000,9.02625
2020-05-26,9.15675,9.18175,8.672,8.688605,770779040,8.71775
2020-05-27,8.625,8.63275,7.99675,8.496747,1175892240,8.52525
2020-05-28,8.41225,8.7605,8.37925,8.458626,736128160,8.487
2020-05-29,8.5545,8.8755,8.485,8.845827,745919760,8.8755
2020-06-01,8.83325,8.84075,8.6895,8.776806,390511000,8.80625
2020-06-02,8.79625,8.83725,8.658,8.795746,391320560,8.82525
2020-06-03,8.82225,8.86625,8.7,8.740181,365438880,8.7695
2020-06-04,8.728,8.94325,8.6775,8.741178,424278400,8.7665
2020-06-05,8.7945,8.997,8.70798,8.894235,481746040,8.92
2020-06-08,8.87725,8.889625,8.68575,8.779568,387737240,8.805
2020-06-09,8.8,9.109747,8.75125,9.019871,468488840,9.046
2020-06-10,9.16775,9.5,9.1535,9.339693,632181480,9.36675
2020-06-11,9.15,9.26125,8.786,8.770841,583650240,8.79625
2020-06-12,9.1625,9.18725,8.703345,8.906698,570908160,8.9325
2020-06-15,8.81525,9.18225,8.74375,9.147252,400002160,9.17375
2020-06-16,9.225,9.26675,8.838752,9.042306,535715000,9.0685
2020-06-17,9.11375,9.299,9.07025,9.209322,408305640,9.236
2020-06-18,9.227,9.2825,9.1145,9.191376,254409520,9.218
2020-06-19,9.2425,9.445,9.227337,9.234497,524160520,9.26125
2020-06-22,9.3,9.53125,9.2733,9.499229,398466480,9.52675
2020-06-23,9.551,9.6425,9.4075,9.422703,375107400,9.45
2020-06-24,9.47625,9.55638,9.144505,9.208823,449370880,9.2355
2020-06-25,9.35575,9.505,9.18225,9.462588,376072000,9.49
2020-06-26,9.5,9.5,9.125,9.128554,592085760,9.155
2020-06-29,9.16975,9.2045,8.9,9.173427,342248120,9.2
2020-06-30,9.313992,9.52625,9.266502,9.470315,367892000,9.49775
2020-07-01,9.52075,9.575672,9.413,9.502471,326646800,9.53
2020-07-02,9.639,9.7375,9.57825,9.584486,364054080,9.61225
2020-07-06,9.74175,9.90875,9.7125,9.810826,315893720,9.83925
2020-07-07,9.94625,10.07,9.85075,9.843236,357799720,9.87175
2020-07-08,9.99375,10.225,9.9655,10.186489,365480520,10.216
2020-07-09,10.38025,10.57,10.2335,10.478646,494547200,10.509
2020-07-10,10.58875,10.65525,10.37875,10.44898,497674760,10.47925
2020-07-13,10.595,10.792247,10.025,10.023214,457074960,10.05225
2020-07-14,10.075,10.40275,9.7855,10.347025,542674200,10.377
2020-07-15,10.41425,10.433,10.05575,10.197707,403984920,10.22725
2020-07-16,10.015,10.206747,9.8955,10.105475,344964720,10.13475
2020-07-17,10.2255,10.2485,10.087752,10.172032,266284640,10.2015
2020-07-20,10.27425,10.53125,10.15675,10.480391,284850840,10.51075
2020-07-21,10.513,10.559927,10.28675,10.298665,277666840,10.3285
2020-07-22,10.3675,10.6025,10.291557,10.408596,367290840,10.43875
2020-07-23,10.45,10.547,10.03125,10.10049,411661280,10.12975
2020-07-24,9.875,10.36475,9.777,10.165053,473292000,10.1945
2020-07-27,10.23225,10.44175,10.21775,10.391398,292130200,10.4215
2020-07-28,10.37425,10.382,10.20925,10.185991,271636040,10.2155
2020-07-29,10.3908,10.51625,10.347,10.435268,284507680,10.4655
2020-07-30,10.375,10.623045,10.29525,10.583342,308880160,10.614
2020-07-31,10.56325,10.7665,10.433,10.584088,386286000,10.61475
2020-08-03,10.7325,11.09875,10.71525,10.978447,413018240,11.01025
2020-08-04,11.05,11.22775,10.906002,11.19532,310335600,11.22775
2020-08-05,11.244,11.37168,11.16625,11.254148,250499720,11.28675
2020-08-06,11.34975,11.358,11.17875,11.302757,244315680,11.3355
2020-08-07,11.3125,11.50475,11.0375,11.16715,342515960,11.1995
2020-08-10,11.33425,11.40825,10.8565,11.13275,427795920,11.165
2020-08-11,11.07375,11.13675,10.79575,10.818661,354510520,10.85
2020-08-12,10.99075,11.467,10.95825,11.407206,464942920,11.44025
2020-08-13,11.546,11.72175,11.35575,11.409946,374459560,11.443
2020-08-14,11.53,11.70475,11.4405,11.530598,366436160,11.564
2020-08-17,11.85125,12.40975,11.81719,12.301363,621300920,12.337
2020-08-18,12.45,12.496,12.08625,12.225333,503446200,12.26075
2020-08-19,12.2965,12.315,12.098,12.103439,622622320,12.1385
2020-08-20,11.975,12.375,11.87875,12.105931,921386240,12.141
2020-08-21,12.20175,12.8087,12.19516,12.646863,999869520,12.6835
2020-08-24,12.88375,12.9125,12.5075,12.683509,490564200,12.72025
2020-08-25,12.63075,12.76125,12.57375,12.713171,289076800,12.75
2020-08-26,12.799235,12.86849,12.67775,12.736105,321242920,12.773
2020-08-27,12.7815,12.85,12.566432,12.591775,317602920,12.62825
2020-08-28,12.674912,13.148,12.6425,13.109773,537158520,13.14775
2020-08-31,13.182785,13.575,13.03775,13.335866,500841200,13.3745
2020-09-01,13.48,13.99375,13.4365,13.785201,512473960,13.821
2020-09-02,14.70375,14.726747,13.9,14.30934,874012880,14.3465
2020-09-03,13.828635,13.8845,12.87875,12.981789,945126040,13.0155
2020-09-04,12.78375,13.175,11.70475,12.589806,1463682840,12.6225
2020-09-08,11.7345,12.55,11.70425,11.882142,795729480,11.913
2020-09-09,12.4,12.80925,12.23175,12.682064,736198280,12.715
2020-09-10,12.98925,13.06525,12.167,12.27986,698684440,12.31175
2020-09-11,12.4855,12.6525,11.89575,12.132992,636926880,12.1645
2020-09-14,13.081,13.315,12.631142,12.838909,1201744960,12.87225
2020-09-15,13.28,13.29875,12.82775,12.95735,727556560,12.991
2020-09-16,12.95725,13.09275,12.51375,12.482085,557599400,12.5145
2020-09-17,12.132235,12.58975,12.03475,12.431216,792511760,12.4635
2020-09-18,12.59375,12.6325,11.98875,12.157678,698461920,12.18925
2020-09-21,11.925,12.5225,11.9045,12.484828,721042440,12.51725
2020-09-22,12.575,12.647997,12.15555,12.605015,646452080,12.63775
2020-09-23,12.5755,12.727,12.07925,12.092347,647012320,12.12375
2020-09-24,12.07225,12.5695,12.014,12.316016,731240320,12.348
2020-09-25,12.4475,12.8835,12.24575,12.840405,588016280,12.87375
2020-09-28,13.04025,13.05175,12.75,13.001239,573809120,13.035
2020-09-29,12.9375,13.44275,12.93325,13.191493,623004960,13.22575
2020-09-30,13.1575,13.6225,13.15025,13.495453,689184120,13.5305
2020-10-01,13.758,13.762737,13.460752,13.579236,525002360,13.6145
2020-10-02,13.225,13.5195,13.051,13.028416,552495880,13.06225
2020-10-05,13.236,13.64425,13.222765,13.607162,479818280,13.6425
2020-10-06,13.83,14.142,13.665,13.700918,784419840,13.7365
2020-10-07,13.99975,14.11925,13.8635,13.927829,418085160,13.964
2020-10-08,14.075,14.0845,13.758,13.802904,378900880,13.83875
2020-10-09,13.767,13.82425,13.66075,13.727102,346890920,13.76275
2020-10-12,13.9895,14.347,13.9125,14.189153,434743800,14.226
2020-10-13,14.2965,14.348497,14.018625,14.211346,344603120,14.24825
2020-10-14,14.2905,14.34275,13.96,14.058741,276647120,14.09525
2020-10-15,13.81068,14.00575,13.76775,13.933815,267225120,13.97
2020-10-16,14.03675,14.1215,13.7925,13.775724,242639600,13.8115
2020-10-19,13.902875,13.983497,13.40675,13.462789,298068560,13.49775
2020-10-20,13.5835,13.79975,13.507002,13.610155,229212040,13.6455
2020-10-21,13.625,13.7915,13.477502,13.489718,219597320,13.52475
2020-10-22,13.5225,13.61175,13.23175,13.326393,290479440,13.361
2020-10-23,13.45,13.59325,13.29125,13.555049,233484280,13.59025
2020-10-26,13.427,13.692792,13.0385,13.10721,336894320,13.14125
2020-10-27,13.306,13.442,13.1915,13.362049,250519680,13.39675
2020-10-28,13.198,13.26,12.609,12.594295,376518080,12.627
2020-10-29,12.8385,13.19275,12.75,12.990267,320081840,13.024
2020-10-30,12.85,12.936375,12.3,12.501535,417396000,12.534
2020-11-02,12.65775,12.836657,12.395,12.548164,299652640,12.58075
2020-11-03,12.7085,13.105,12.60275,12.985775,272901080,13.0195
2020-11-04,13.38925,13.8275,13.336875,13.758519,410229280,13.79425
2020-11-05,14.1625,14.339,13.991,14.123321,319028320,14.16
2020-11-06,14.10975,14.58875,13.895,14.524282,383349280,14.562
2020-11-09,14.5525,14.6915,13.61075,13.595443,582977880,13.63075
2020-11-10,13.6065,13.6065,12.62825,12.736922,644067200,12.77
2020-11-11,13.05375,13.434875,12.94825,13.383245,404743440,13.418
2020-11-12,13.478922,13.766,13.316,13.421893,366635000,13.45675
2020-11-13,13.627277,13.668747,13.05925,13.262559,346762320,13.297
2020-11-16,13.1725,13.6495,13.156002,13.480244,413774800,13.51525
2020-11-17,13.5525,13.59625,13.303872,13.387484,312027960,13.42225
2020-11-18,13.46525,13.60575,13.185,13.393966,510925320,13.42875
2020-11-19,13.21275,13.4875,13.1,13.405437,565934200,13.44025
2020-11-20,13.454,13.494497,13.065,13.05385,341089800,13.08775
2020-11-23,13.17113,13.3825,13.0155,13.105965,361354200,13.14
2020-11-24,13.1425,13.162,12.885,12.924186,346499960,12.95775
2020-11-25,13.0325,13.26939,13.02,13.200469,259916400,13.23475
2020-11-27,13.375,13.4075,13.170545,13.226899,167275200,13.26125
2020-11-30,13.265,13.4125,12.972352,13.366786,286952000,13.4015
2020-12-01,13.49225,13.52875,13.22825,13.355316,297571280,13.39
2020-12-02,13.3505,13.673442,13.23425,13.509419,283361200,13.5445
2020-12-03,13.5875,13.66,13.329,13.365249,199520640,13.396
2020-12-04,13.4485,13.559997,13.38869,13.527125,202243400,13.55825
2020-12-07,13.60125,13.73125,13.5,13.575516,223243240,13.60675
2020-12-08,13.585,13.59875,13.2815,13.319354,271920880,13.35
2020-12-09,13.3005,13.414,12.868237,12.901067,401301200,12.93075
2020-12-10,12.869,13.068747,12.849375,12.942472,207764720,12.97225
2020-12-11,12.96725,13.02,12.823,12.983377,209265640,13.01325
2020-12-14,13.087875,13.38875,13.0775,13.278199,270157880,13.30875
2020-12-15,13.43975,13.464,13.18675,13.329832,193485920,13.3605
2020-12-16,13.422497,13.43725,13.2125,13.212103,223114680,13.2425
2020-12-17,13.36675,13.3795,13.1785,13.310626,231383880,13.34125
2020-12-18,13.379,13.405,13.0705,13.241533,342064640,13.272
2020-12-21,13.07475,13.37,12.9675,13.301645,302332160,13.33225
2020-12-22,13.31925,13.337247,13.05388,13.247768,186314880,13.27825
2020-12-23,13.256,13.275,13.005,12.979386,179142760,13.00925
2020-12-24,13.03725,13.1325,12.93875,12.963923,97883520,12.99375
2020-12-28,13.0625,13.0625,12.763175,12.870386,212565640,12.9
2020-12-29,12.925,13.0725,12.84225,12.913538,170372160,12.94325
2020-12-30,12.99031,13.21375,12.89675,13.115573,225397160,13.14575
2020-12-31,13.1365,13.151125,12.915,13.025033,192424400,13.055
2021-01-04,13.10425,13.652497,12.9625,13.083398,560641800,13.1135
2021-01-05,13.09975,13.4435,13.087,13.373981,322759920,13.40475
2021-01-06,13.2225,13.245,12.586,12.585544,580423000,12.6145
2021-01-07,12.9675,13.37775,12.886502,13.313368,461481480,13.344
2021-01-08,13.3625,13.420997,13.042,13.246273,292528600,13.27675
2021-01-11,13.41875,13.961,13.3625,13.590231,519028800,13.6215
2021-01-12,13.7525,13.7545,13.345,13.453794,291477720,13.48475
2021-01-13,13.489965,13.624997,13.385002,13.500688,210028440,13.53175
2021-01-14,13.575,13.59975,13.1805,13.169948,283120280,13.20025
2021-01-15,13.228,13.32525,12.8485,12.829981,277781280,12.8595
2021-01-19,13.01625,13.093982,12.844,12.995351,226186880,13.02525
2021-01-20,13.11175,13.4305,13.05675,13.335069,258570880,13.36575
2021-01-21,13.418605,13.999357,13.253002,13.835667,338339600,13.8675
2021-01-22,13.740087,13.841732,13.62725,13.681021,246818560,13.7125
2021-01-25,13.78175,13.8285,13.23648,13.621907,251111160,13.65325
2021-01-26,13.58044,13.64475,13.3875,13.404408,163980400,13.43525
2021-01-27,13.23,13.23275,12.79375,12.888097,371272840,12.91775
2021-01-28,12.99625,13.33975,12.9605,13.02104,228315960,13.051
2021-01-29,13.075,13.33475,12.911505,12.959932,271552040,12.98975
2021-02-01,13.053337,13.27075,12.90275,13.206614,217204320,13.237
2021-02-02,13.39875,13.572,13.285497,13.525632,220438280,13.55675
2021-02-03,13.636,13.93175,13.5165,13.49944,245409280,13.5305
2021-02-04,13.531,13.6735,13.337862,13.632884,201338480,13.66425
2021-02-05,13.725,13.73725,13.54575,13.559799,169153640,13.591
2021-02-08,13.727215,14.47375,13.727215,14.405606,434622840,14.43875
2021-02-09,14.340625,14.58325,14.2225,14.230511,287560120,14.26325
2021-02-10,14.46325,14.905,14.341375,14.730359,485352320,14.76425
2021-02-11,14.98025,15.27225,14.925,15.215742,450827720,15.25075
2021-02-12,15.05,15.291137,14.775,14.926905,374757480,14.96125
2021-02-16,15.06425,15.3725,14.95,15.295057,321959520,15.33025
2021-02-17,15.171,15.223517,14.78,14.871782,275698680,14.906
2021-02-18,14.729,14.87325,14.575,14.794959,234080800,14.829
2021-02-19,15.0245,15.176997,14.8467,14.892237,271724120,14.9265
2021-02-22,14.77475,15.13325,14.325,14.322796,325885560,14.35575
2021-02-23,14.07525,14.23875,13.3895,14.109535,391779320,14.142
2021-02-24,14.12275,14.50675,13.756,14.465716,448319080,14.499
2021-02-25,14.045417,14.37475,13.21625,13.276951,824436040,13.3075
2021-02-26,13.7525,13.8545,13.361,13.683019,500930400,13.7145
2021-03-01,13.875,13.925,13.553247,13.809977,353183000,13.84175
2021-03-02,13.9,13.9205,13.396,13.375474,264114120,13.40625
2021-03-03,13.42625,13.4515,12.79875,12.775358,377590280,12.80475
2021-03-04,12.80075,12.975,12.08375,12.341854,573345160,12.37025
2021-03-05,12.55,12.55,11.67925,12.432896,542838840,12.4615
2021-03-08,12.45,12.47125,11.5665,11.566637,543111680,11.59325
2021-03-09,12.13025,12.61675,12.05925,12.495822,521825520,12.52025
2021-03-10,12.8405,12.98,12.4575,12.443922,384376560,12.46825
2021-03-11,12.95,13.04625,12.7345,12.968148,299914280,12.9935
2021-03-12,12.64825,12.88875,12.59,12.830914,243963960,12.856
2021-03-15,12.86475,13.20675,12.767125,13.16551,222520440,13.19125
2021-03-16,13.3565,13.5125,13.11675,13.265316,272129600,13.29125
2021-03-17,13.03975,13.45325,12.9895,13.31522,243864200,13.34125
2021-03-18,13.1365,13.184,12.717042,12.697677,294188080,12.7225
2021-03-19,12.75,12.9215,12.6125,12.820685,299206960,12.84575
2021-03-22,12.91275,13.3945,12.90675,13.160522,297803080,13.18625
2021-03-23,13.25425,13.3445,13.02125,13.045247,222046080,13.07075
2021-03-24,13.15125,13.159125,12.63675,12.61833,245838520,12.643
2021-03-25,12.4995,12.71475,12.272,12.510791,295144560,12.53525
2021-03-26,12.5545,12.85625,12.3735,12.814198,363968960,12.83925
2021-03-29,12.82025,13.0625,12.7,12.922986,273519880,12.94825
2021-03-30,12.84195,12.97525,12.705,12.846636,200202480,12.87175
2021-03-31,13.0155,13.4705,12.9825,13.322206,314777520,13.34825
2021-04-01,13.57225,13.87,13.51125,13.784801,308274600,13.81175
2021-04-05,13.8675,14.013962,13.733,13.960208,255671400,13.9875
2021-04-06,13.999677,14.054125,13.773622,13.834453,191745960,13.8615
2021-04-07,13.88075,14.243497,13.7115,14.115904,251284360,14.1435
2021-04-08,14.25275,14.4715,14.248942,14.289065,244414920,14.317
2021-04-09,14.214,14.408,14.175,14.371902,195170880,14.4
2021-04-12,14.28975,15.3525,14.13925,15.179326,869322000,15.209
2021-04-13,15.2315,15.7,15.12575,15.648906,676211880,15.6795
2021-04-14,15.625,15.72046,15.2275,15.247191,385501920,15.277
2021-04-15,15.6625,16.214149,15.6315,16.105762,598480680,16.137251
2021-04-16,16.053087,16.165751,15.86525,15.881452,335207560,15.9125
2021-04-19,15.53654,15.8075,15.233002,15.331776,404418080,15.36175
2021-04-20,15.32325,15.497,14.963,15.141647,334133040,15.17125
2021-04-21,15.11875,15.3625,15.10225,15.330531,216777040,15.3605
2021-04-22,15.375,15.438567,14.7835,14.821275,277786280,14.85025
2021-04-23,14.934362,15.334875,14.90025,15.235464,227772200,15.26525
2021-04-26,15.185045,15.479,15.125,15.447801,197797080,15.478
2021-04-27,15.5785,15.6705,15.3545,15.351737,164573000,15.38175
2021-04-28,15.3645,15.53225,15.215517,15.246942,209416200,15.27675
2021-04-29,15.4,15.4365,15.0715,15.294848,173196480,15.32475
2021-04-30,15.1745,15.364997,14.997,14.980215,201910080,15.0095
2021-05-03,15.125,15.24675,14.7875,14.8078,203911840,14.83675
2021-05-04,14.63725,14.6375,14.010252,14.323248,405324800,14.35125
2021-05-05,14.709,14.8135,14.3875,14.430288,292023040,14.4585
2021-05-06,14.49525,14.57125,14.21809,14.494662,193380920,14.523
2021-05-07,14.80825,14.97075,14.671707,14.783348,229327320,14.81225
2021-05-10,14.78725,14.806,14.25,14.237913,268903800,14.26575
2021-05-11,13.825,14.35475,13.75,14.278335,285585360,14.30625
2021-05-12,14.0095,14.26025,13.70925,13.731654,303409320,13.7585
2021-05-13,14.03375,14.08075,13.459,13.638587,285727480,13.66525
2021-05-14,13.89,14.328105,13.7485,14.215209,258615000,14.243
2021-05-17,14.157,14.16925,13.8535,14.137858,216980840,14.1655
2021-05-18,14.267,14.40425,14.004,13.988402,186254240,14.01575
2021-05-19,13.5665,14.0795,13.54325,14.038305,343999360,14.06575
2021-05-20,14.3025,14.683785,14.2705,14.583988,321591920,14.6125
2021-05-21,15.16375,15.222,14.86939,14.962498,672992000,14.99175
2021-05-24,15.2125,15.745,15.176,15.581538,554816200,15.612
2021-05-25,15.766,15.818497,15.4825,15.617217,435406880,15.64775
2021-05-26,15.73425,15.79375,15.58625,15.669366,370438640,15.7
